Dia,Hora,Latitud Central,Longitud Central,Tipo de Via,Congestion
Thursday,13:42,-12.1133555,-77.0249618,Avenida Angamos Este,low
Thursday,13:42,-12.06942595,-77.0081416,Avenida México,low
Thursday,13:42,-12.0872144,-76.99896665,Avenida Javier Prado Este,low
Thursday,13:42,-12.12327675,-77.0186121,Avenida Ricardo Palma,low
Thursday,13:42,-12.08500445,-76.99644219999999,Avenida Julio Bailetti,low
Thursday,13:42,-12.08499065,-76.99682705000001,Avenida San Luis,low
Thursday,13:42,-12.0862836,-77.0002404,Avenida De la Arqueología,low
Thursday,13:42,-12.06245745,-77.01884615,Jirón Prolongación Lucanas,low
Thursday,13:42,-12.0668011,-77.0199948,Prolongación Huamanga,low
Thursday,13:42,-12.0946225,-77.00847139999999,Avenida San Borja Norte,low
Thursday,13:42,-12.0584191,-77.02354805,Avenida Almirante Miguel Grau,low
Thursday,13:42,-12.1164828,-77.00960165000001,Avenida de Tomás Marsano,low
Thursday,13:42,-12.06304965,-77.012529,Avenida Aviación,low
Thursday,13:42,-12.0849341,-76.99690079999999,Avenida Julio Bailetti,unknown
Thursday,13:42,-12.08417765,-76.9969373,Avenida San Luis,low
Thursday,13:42,-12.1094945,-77.00589235000001,Conjunto Residencial Las Torres de Limatambo,unknown
Thursday,13:42,-12.124555650000001,-77.02205620000001,Avenida Casimiro Ulloa,low
Thursday,13:42,-12.06520295,-77.0184759,Jirón Prolongación Lucanas,unknown
Thursday,13:42,-12.0626772,-77.03104454999999,Avenida Iquitos,low
Thursday,13:42,-12.0625417,-77.03245659999999,Avenida José Gálvez,unknown
Thursday,13:42,-12.11343815,-77.0261035,Avenida Angamos Este,low
Thursday,13:42,-12.1159686,-77.0259007,Avenida Paseo de la República,low
Thursday,13:42,-12.08987295,-76.99618925,Avenida de las Artes Norte,low
Thursday,13:42,-12.090665099999999,-76.99613725,Avenida San Luis,low
Thursday,13:42,-12.089936,-76.996589,Avenida de las Artes Norte,low
Thursday,13:42,-12.1091278,-77.0145105,Avenida de Tomás Marsano,low
Thursday,13:42,-12.08500845,-76.99695489999999,Avenida San Luis,low
Thursday,13:42,-12.120842849999999,-77.0289957,Avenida José Larco,low
Thursday,13:42,-12.12795575,-77.02353124999999,Avenida Paseo de la República,unknown
Thursday,13:42,-12.08987295,-76.99618925,Avenida de las Artes Norte,unknown
Thursday,13:43,-12.0898194,-76.99578174999999,Avenida de las Artes Norte,low
Thursday,13:43,-12.089218200000001,-76.99622335000001,Avenida San Luis,low
Thursday,13:43,-12.094498,-77.0035188,Avenida San Borja Norte,low
Thursday,13:43,-12.13026755,-77.0225173,Vía Expresa Luis Fernán Bedoya Reyes,moderate
Thursday,13:43,-12.086006300000001,-76.9979566,Avenida De las Bellas Artes,unknown
Thursday,13:43,-12.08594475,-76.997534,Avenida De las Bellas Artes,low
Thursday,13:43,-12.08685565,-76.99330655,Avenida Javier Prado Este,low
Thursday,13:43,-12.108609900000001,-77.00892915,Avenida José Gálvez Barrenechea,low
Thursday,13:43,-12.11227655,-77.00749765,Avenida Angamos Este,low
Thursday,13:43,-12.1229026,-77.0245252,Avenida Paseo de la República,low
Thursday,13:43,-12.085065,-76.99688115000001,Avenida Julio Bailetti,unknown
Thursday,13:43,-12.08546165,-76.9968838,Avenida San Luis,low
Thursday,13:43,-12.09879265,-77.00213375,Avenida Aviación,low
Thursday,13:43,-12.125222449999999,-77.0251911,Avenida Alfredo Benavides,low
Thursday,13:43,-12.121053,-77.0219043,Avenida Ricardo Palma,low
Thursday,13:43,-12.1432797,-77.0260643,Circuito de Playas,low
Thursday,13:43,-12.12051975,-77.04508505,Circuito de Playas,low
Thursday,13:43,-12.12071555,-77.04518254999999,Circuito de Playas,unknown
Thursday,13:43,-12.0935731,-76.9980845,Avenida San Borja Norte,low
Thursday,13:43,-12.1223005,-77.02728555,Avenida Ernesto Diez Canseco,low
Thursday,13:43,-12.1258081,-77.02151515,Avenida Alfredo Benavides,low
Thursday,13:43,-12.062092700000001,-77.0198563,Jirón Prolongación La Mar,unknown
Thursday,13:43,-12.06124835,-77.01997295000001,Jirón Prolongación La Mar,unknown
Thursday,13:43,-12.11150575,-77.00740575,Ciclovía Gálvez Barrenechea,low
Thursday,13:43,-12.1205552,-77.01825,Avenida República de Panamá,low
Thursday,13:43,-12.120582200000001,-77.01867225,Avenida Roca y Boloña,low
Thursday,13:43,-12.11996645,-77.01826445,Avenida República de Panamá,low
Thursday,13:43,-12.0629647,-77.0187777,Jirón Prolongación Lucanas,low
Thursday,13:43,-12.086006300000001,-76.9979566,Avenida De las Bellas Artes,unknown
Thursday,13:43,-12.086028899999999,-76.99811915000001,Avenida De las Bellas Artes,unknown
Thursday,13:43,-12.10823085,-77.00964735,Calle 1,low
Thursday,13:43,-12.12458075,-77.02865249999999,Avenida Alfredo Benavides,low
Thursday,13:43,-12.11943055,-77.01976705,Avenida Mariscal Andrés Avelino Cáceres,low
Thursday,13:43,-12.0844624,-77.00752495,Avenida Canadá,low
Thursday,13:43,-12.086028899999999,-76.99811915000001,Avenida De las Bellas Artes,unknown
Thursday,13:43,-12.086079550000001,-76.99848365,Avenida De las Bellas Artes,unknown
Thursday,13:43,-12.10858705,-77.01493755,Avenida de Tomás Marsano,low
Thursday,13:43,-12.1098406,-77.0054446,Conjunto Residencial Las Torres de Limatambo,low
Thursday,13:43,-12.1205552,-77.01825,Avenida República de Panamá,unknown
Thursday,13:43,-12.12061935,-77.01776605,Avenida Roca y Boloña,low
Thursday,13:43,-12.121041850000001,-77.01824135,Avenida República de Panamá,low
Thursday,13:43,-12.084874,-76.995485,Avenida Julio Bailetti,low
Thursday,13:43,-12.11869615,-77.0168413,Avenida Sergio Bernales,low
Thursday,13:43,-12.058278999999999,-77.02248765,Avenida Almirante Miguel Grau,low
Thursday,13:43,-12.113061550000001,-77.00722425000001,Avenida Principal,low
Thursday,13:43,-12.11225465,-77.0072074,Avenida Angamos Este,low
Thursday,13:43,-12.095948750000002,-77.00578875,Avenida de las Artes Sur,low
Thursday,13:43,-12.09724825,-77.00587095,Avenida de las Artes Sur,low
Thursday,13:43,-12.0845117,-77.00788365,Avenida Canadá,low
Thursday,13:43,-12.123270000000002,-77.01818765,Avenida República de Panamá,low
Thursday,13:43,-12.1233261,-77.01770214999999,Avenida Ricardo Palma,low
Thursday,13:43,-12.12387185,-77.01817009999999,Avenida República de Panamá,low
Thursday,13:43,-12.13002485,-77.03355685,Malecón de la Reserva,low
Thursday,13:43,-12.0631947,-77.0323653,Avenida José Gálvez,unknown
Thursday,13:43,-12.0954084,-77.0089789,Avenida del Parque Norte,low
Thursday,13:43,-12.070235,-77.00407595,Avenida San Luis,low
Thursday,13:43,-12.12083035,-77.0224922,Avenida Ricardo Palma,low
Thursday,13:43,-12.1211107,-77.02219215,Avenida Ricardo Palma,low
Thursday,13:43,-12.12825965,-77.02404275,Avenida Reducto,low
Thursday,13:43,-12.0952557,-77.0086646,Avenida San Borja Norte,low
Thursday,13:43,-12.095041,-77.00901845,Ciclovía San Borja Sur,low
Thursday,13:43,-12.11219445,-77.00712999999999,Avenida Principal,low
Thursday,13:43,-12.11221695,-77.00659285,Avenida Angamos Este,low
Thursday,13:43,-12.062585200000001,-77.01979299999999,Jirón Prolongación La Mar,unknown
Thursday,13:43,-12.12282395,-77.0181982,Avenida República de Panamá,low
Thursday,13:43,-12.123270000000002,-77.01818765,Avenida República de Panamá,low
Thursday,13:43,-12.123140150000001,-77.0185965,Avenida Ricardo Palma,low
Thursday,13:43,-12.0896426,-76.99446465,Avenida de las Artes Norte,low
Thursday,13:43,-12.0898194,-76.99578174999999,Avenida de las Artes Norte,low
Thursday,13:43,-12.112086699999999,-77.00715199999999,Avenida José Gálvez Barrenechea,low
Thursday,13:43,-12.11214485,-77.00720975,Avenida Angamos Este,low
Thursday,13:44,-12.065083699999999,-77.0175676,Avenida Prolongación Parinacochas,low
Thursday,13:44,-12.1227914,-77.02682204999999,Avenida La Paz,unknown
Thursday,13:44,-12.12873535,-77.0239402,Avenida Reducto,low
Thursday,13:44,-12.1042871,-77.00629574999999,Avenida de las Artes Sur,unknown
Thursday,13:44,-12.102846450000001,-77.0062894,Avenida de las Artes Sur,unknown
Thursday,13:44,-12.117118900000001,-77.00924045,Avenida de Tomás Marsano,unknown
Thursday,13:44,-12.11729355,-77.0090665,Avenida de Tomás Marsano,low
Thursday,13:44,-12.11191205,-77.00720580000001,Avenida José Gálvez Barrenechea,low
Thursday,13:44,-12.11203655,-77.00722685,Auxiliar Avenida Angamos Este,low
Thursday,13:44,-12.11192415,-77.0073144,Avenida José Gálvez Barrenechea,low
Thursday,13:44,-12.082834649999999,-76.99775465,Avenida Canadá,low
Thursday,13:44,-12.11220505,-77.00728715,Avenida Principal,low
Thursday,13:44,-12.1121826,-77.00777725,Avenida Angamos Este,low
Thursday,13:44,-12.12517905,-77.022905,Avenida Casimiro Ulloa,low
Thursday,13:44,-12.12010305,-77.02897440000001,Avenida José Larco,low
Thursday,13:44,-12.1101799,-77.0050104,Conjunto Residencial Las Torres de Limatambo,low
Thursday,13:44,-12.1120947,-77.0072846,Avenida José Gálvez Barrenechea,low
Thursday,13:44,-12.1120594,-77.0075669,Auxiliar Avenida Angamos Este,low
Thursday,13:44,-12.086079550000001,-76.99848365,Avenida De las Bellas Artes,unknown
Thursday,13:44,-12.0862146,-76.99945550000001,Avenida De las Bellas Artes,unknown
Thursday,13:44,-12.094676,-77.00911024999999,Avenida del Parque Norte,low
Thursday,13:44,-12.09724825,-77.00587095,Avenida de las Artes Sur,low
Thursday,13:44,-12.099027750000001,-77.0061563,Avenida de las Artes Sur,low
Thursday,13:44,-12.128941950000002,-77.02321090000001,Avenida Paseo de la República,low
Thursday,13:44,-12.070589850000001,-77.0037973,Avenida San Luis,low
Thursday,13:44,-12.09416165,-77.00940355,Avenida del Parque Norte,low
Thursday,13:44,-12.1259367,-77.0206687,Avenida Alfredo Benavides,low
Thursday,13:44,-12.111491950000001,-77.0073031,Avenida José Gálvez Barrenechea,low
Thursday,13:44,-12.12100285,-77.019461,Avenida Roca y Boloña,low
Thursday,13:44,-12.065194,-77.0039931,Avenida México,unknown
Thursday,13:44,-12.08665695,-76.99187545000001,Avenida Javier Prado Este,low
Thursday,13:44,-12.086367899999999,-76.99056325,Avenida Javier Prado Este,low
Thursday,13:44,-12.0660938,-77.01835575000001,Jirón Prolongación Lucanas,unknown
Thursday,13:44,-12.0826613,-76.9974782,Avenida Canadá,low
Thursday,13:44,-12.122193549999999,-77.02632700000001,Avenida Ernesto Diez Canseco,low
Thursday,13:44,-12.12183365,-77.0267913,Avenida La Paz,unknown
Thursday,13:44,-12.06232065,-77.01224189999999,Avenida Jaime Bausate y Meza,unknown
Thursday,13:44,-12.06240115,-77.0127439,Avenida Jaime Bausate y Meza,unknown
Thursday,13:44,-12.123678850000001,-77.02129635,Avenida Casimiro Ulloa,low
Thursday,13:44,-12.1374581,-77.02259735,Avenida Almirante Miguel Grau,low
Thursday,13:44,-12.0872274,-77.00010995,Avenida De la Arqueología,low
Thursday,13:44,-12.06309465,-77.0197275,Jirón Prolongación La Mar,unknown
Thursday,13:44,-12.121647750000001,-77.01822765,Avenida República de Panamá,low
Thursday,13:44,-12.121041850000001,-77.01824135,Avenida República de Panamá,low
Thursday,13:44,-12.06828945,-77.01980585,Prolongación Huamanga,low
Thursday,13:44,-12.09505415,-77.00807259999999,Avenida San Borja Norte,low
Thursday,13:44,-12.10782325,-77.01558345000001,Avenida de Tomás Marsano,low
Thursday,13:44,-12.1175289,-77.0090283,Avenida de Tomás Marsano,low
Thursday,13:44,-12.08794035,-76.9964113,Avenida San Luis,low
Thursday,13:44,-12.119494549999999,-77.02080175,Avenida Mariscal Andrés Avelino Cáceres,low
Thursday,13:44,-12.08319105,-76.99708025,Avenida San Luis,low
Thursday,13:44,-12.120607150000001,-77.0166267,Avenida Roca y Boloña,low
Thursday,13:44,-12.1042871,-77.00629574999999,Avenida de las Artes Sur,unknown
Thursday,13:44,-12.10486465,-77.00630054999999,Avenida de las Artes Sur,unknown
Thursday,13:44,-12.1186759,-77.0161918,Avenida Sergio Bernales,low
Thursday,13:44,-12.0700202,-77.00895125,Avenida México,low
Thursday,13:44,-12.0699136,-77.00896415,Avenida México,unknown
Thursday,13:44,-12.120239399999999,-77.0233602,Avenida Ricardo Palma,low
Thursday,13:44,-12.122214249999999,-77.01821285,Avenida República de Panamá,moderate
Thursday,13:44,-12.12282395,-77.0181982,Avenida República de Panamá,low
Thursday,13:44,-12.06240115,-77.0127439,Avenida Jaime Bausate y Meza,unknown
Thursday,13:44,-12.0630959,-77.0127858,Avenida Aviación,low
Thursday,13:44,-12.11980165,-77.02896415000001,Avenida José Larco,low
Thursday,13:44,-12.12292115,-77.01932289999999,Avenida Ricardo Palma,low
Thursday,13:44,-12.123295800000001,-77.01656009999999,Avenida Ricardo Palma,low
Thursday,13:44,-12.0918181,-76.99597539999999,Avenida San Luis,low
Thursday,13:44,-12.07082035,-77.00365045000001,Avenida San Luis,low
Thursday,13:44,-12.1105161,-77.00458585000001,Conjunto Residencial Las Torres de Limatambo,low
Thursday,13:44,-12.06066485,-77.0204526,Avenida García Naranjo,unknown
Thursday,13:44,-12.059969,-77.02015220000001,Jirón Prolongación La Mar,unknown
Thursday,13:45,-12.119601549999999,-77.0289583,Avenida José Larco,low
Thursday,13:45,-12.082517849999999,-76.9972559,Avenida Canadá,low
Thursday,13:45,-12.08272135,-76.9973018,Avenida San Luis,low
Thursday,13:45,-12.1120927,-77.00806424999999,Auxiliar Avenida Angamos Este,low
Thursday,13:45,-12.12530555,-77.01814915,Avenida República de Panamá,low
Thursday,13:45,-12.12387185,-77.01817009999999,Avenida República de Panamá,low
Thursday,13:45,-12.07082215,-77.0035641,Avenida Pablo Patron,unknown
Thursday,13:45,-12.071172749999999,-77.00343695000001,Avenida San Luis,low
Thursday,13:45,-12.129100000000001,-77.0239388,Avenida 28 de Julio,low
Thursday,13:45,-12.12918535,-77.02384935,Avenida Reducto,low
Thursday,13:45,-12.084712199999998,-76.9943052,Avenida Julio Bailetti,low
Thursday,13:45,-12.08720675,-76.99996569999999,Avenida De la Arqueología,low
Thursday,13:45,-12.0874207,-77.00001015000001,Avenida Javier Prado Este,low
Thursday,13:45,-12.08744655,-77.0001964,Avenida Javier Prado Este,low
Thursday,13:45,-12.121647750000001,-77.01822765,Avenida República de Panamá,unknown
Thursday,13:45,-12.12190965,-77.01822025,Avenida República de Panamá,low
Thursday,13:45,-12.1011837,-77.0021137,Avenida San Borja Sur,low
Thursday,13:45,-12.13013325,-77.0329673,Malecón de la Reserva,unknown
Thursday,13:45,-12.06962665,-77.00911235000001,Avenida San Pablo,low
Thursday,13:45,-12.0699922,-77.0090672,Avenida San Pablo,unknown
Thursday,13:45,-12.0668163,-77.01825825,Jirón Prolongación Lucanas,unknown
Thursday,13:45,-12.0699922,-77.0090672,Avenida San Pablo,unknown
Thursday,13:45,-12.070383450000001,-77.00944975,Avenida México,low
Thursday,13:45,-12.11217075,-77.00580395,Avenida Angamos Este,low
